DBN,Category,#Asian,%Asian,#Black,%Black,#Hispanic,%Hispanic
26Q266,Poverty,161,0.509493670886076,46,0.14556962025316456,82,0.25949367088607594
26Q266,Reside in temporary housing,s,s,s,s,s,s
26Q266,Students with Disabilities,34,0.3148148148148148,s,s,28,0.25925925925925924
27Q042,All Students,6,0.009188361408882083,463,0.7090352220520674,158,0.24196018376722817
27Q042,Attend school outside district of residence,s,s,7,0.5833333333333334,s,s
27Q042,English Language Learners,s,s,s,s,26,0.896551724137931
27Q042,Poverty,6,0.01,417,0.695,151,0.25166666666666665
27Q042,Reside in temporary housing,s,s,52,0.8,11,0.16923076923076924
27Q042,Students with Disabilities,s,s,130,0.7027027027027027,41,0.22162162162162163
27Q043,All Students,37,0.040437158469945354,540,0.5901639344262295,286,0.31256830601092894
27Q043,Attend school outside district of residence,s,s,26,0.7878787878787878,s,s
27Q043,English Language Learners,s,s,7,0.08333333333333333,71,0.8452380952380952
27Q043,Poverty,32,0.03970223325062035,467,0.5794044665012407,261,0.3238213399503722
27Q043,Reside in temporary housing,s,s,87,0.6904761904761905,35,0.2777777777777778
27Q043,Students with Disabilities,s,s,116,0.5742574257425742,64,0.31683168316831684
27Q045,All Students,26,0.07123287671232877,260,0.7123287671232876,61,0.16712328767123288
27Q045,Attend school outside district of residence,s,s,25,0.8620689655172413,s,s
27Q045,English Language Learners,8,0.25806451612903225,s,s,20,0.6451612903225806
27Q045,Poverty,25,0.0764525993883792,230,0.7033639143730887,56,0.1712538226299694
27Q045,Reside in temporary housing,s,s,51,0.75,11,0.16176470588235295
27Q045,Students with Disabilities,s,s,46,0.6571428571428571,19,0.2714285714285714
27Q047,All Students,s,s,s,s,29,0.145
27Q047,Attend school outside district of residence,s,s,s,s,s,s
27Q047,English Language Learners,s,s,s,s,s,s
27Q047,Poverty,s,s,s,s,20,0.3076923076923077
27Q047,Reside in temporary housing,s,s,s,s,s,s
27Q047,Students with Disabilities,s,s,s,s,8,0.14814814814814814
27Q051,All Students,84,0.39069767441860465,6,0.027906976744186046,86,0.4
27Q051,Attend school outside district of residence,s,s,s,s,s,s
27Q062,Students with Disabilities,28,0.3218390804597701,s,s,43,0.4942528735632184
27Q051,English Language Learners,35,0.603448275862069,s,s,16,0.27586206896551724
27Q051,Poverty,75,0.4143646408839779,s,s,72,0.39779005524861877
27Q051,Reside in temporary housing,s,s,s,s,s,s
27Q051,Students with Disabilities,7,0.3181818181818182,s,s,10,0.45454545454545453
27Q053,All Students,s,s,193,0.6088328075709779,116,0.3659305993690852
27Q053,Attend school outside district of residence,s,s,s,s,s,s
27Q053,English Language Learners,s,s,s,s,43,0.8958333333333334
27Q053,Poverty,s,s,193,0.6088328075709779,116,0.3659305993690852
27Q053,Reside in temporary housing,s,s,29,0.6304347826086957,15,0.32608695652173914
27Q108,English Language Learners,26,0.3023255813953488,s,s,47,0.5465116279069767
27Q053,Students with Disabilities,s,s,80,0.6896551724137931,32,0.27586206896551724
27Q056,All Students,151,0.371007371007371,18,0.044226044226044224,175,0.42997542997543
27Q056,Attend school outside district of residence,s,s,s,s,11,0.5238095238095238
27Q056,English Language Learners,25,0.3048780487804878,s,s,46,0.5609756097560976
27Q056,Poverty,133,0.38108882521489973,16,0.045845272206303724,151,0.4326647564469914
27Q056,Reside in temporary housing,13,0.34210526315789475,s,s,20,0.5263157894736842
27Q056,Students with Disabilities,15,0.23076923076923078,s,s,38,0.5846153846153846
27Q060,All Students,161,0.1396357328707719,37,0.032090199479618386,841,0.7294015611448396
27Q060,Attend school outside district of residence,s,s,s,s,24,0.8571428571428571
27Q060,English Language Learners,22,0.15172413793103448,s,s,121,0.8344827586206897
27Q060,Poverty,124,0.12640163098878696,31,0.03160040774719674,737,0.7512742099898063
27Q060,Reside in temporary housing,s,s,s,s,69,0.8518518518518519
27Q060,Students with Disabilities,13,0.07222222222222222,s,s,146,0.8111111111111111
27Q062,All Students,561,0.6185226019845645,31,0.034178610804851156,245,0.2701212789415656
27Q062,Attend school outside district of residence,s,s,s,s,6,0.4
27Q062,English Language Learners,95,0.6291390728476821,s,s,51,0.33774834437086093
27Q062,Poverty,561,0.6185226019845645,31,0.034178610804851156,245,0.2701212789415656
27Q063,All Students,416,0.31114435302916976,71,0.053103964098728494,688,0.5145848915482424
27Q063,Attend school outside district of residence,10,0.2702702702702703,s,s,22,0.5945945945945946
27Q063,English Language Learners,79,0.4647058823529412,s,s,80,0.47058823529411764
27Q063,Poverty,369,0.3285841495992876,64,0.05699020480854853,574,0.5111308993766697
27Q063,Reside in temporary housing,7,0.1794871794871795,s,s,24,0.6153846153846154
27Q063,Students with Disabilities,24,0.12121212121212122,s,s,124,0.6262626262626263
27Q064,All Students,371,0.5587349397590361,28,0.04216867469879518,235,0.3539156626506024
27Q064,Attend school outside district of residence,6,0.5,s,s,s,s
27Q064,English Language Learners,76,0.6608695652173913,s,s,37,0.3217391304347826
27Q064,Poverty,371,0.5587349397590361,28,0.04216867469879518,235,0.3539156626506024
27Q064,Reside in temporary housing,7,0.5,s,s,s,s
27Q064,Students with Disabilities,15,0.234375,s,s,40,0.625
27Q065,All Students,199,0.402020202020202,29,0.05858585858585859,205,0.41414141414141414
27Q065,Poverty,199,0.402020202020202,29,0.05858585858585859,205,0.41414141414141414
27Q065,Reside in temporary housing,s,s,s,s,7,0.5
27Q108,Attend school outside district of residence,15,0.46875,8,0.25,s,s
27Q065,Students with Disabilities,23,0.32857142857142857,s,s,32,0.45714285714285713
27Q066,All Students,93,0.18452380952380953,25,0.0496031746031746,329,0.6527777777777778
27Q066,Attend school outside district of residence,s,s,s,s,22,0.6285714285714286
27Q066,English Language Learners,21,0.18584070796460178,s,s,80,0.7079646017699115
27Q066,Poverty,77,0.1714922048997773,20,0.044543429844097995,305,0.6792873051224945
27Q066,Reside in temporary housing,s,s,s,s,28,0.8235294117647058
27Q066,Students with Disabilities,12,0.09090909090909091,s,s,102,0.7727272727272727
27Q090,All Students,282,0.3477188655980271,56,0.0690505548705302,417,0.5141800246609125
27Q090,Attend school outside district of residence,6,0.3333333333333333,s,s,7,0.3888888888888889
27Q090,English Language Learners,51,0.38636363636363635,s,s,79,0.5984848484848485
29Q118,English Language Learners,s,s,6,0.2727272727272727,14,0.6363636363636364
27Q090,Poverty,257,0.35253772290809327,46,0.06310013717421124,382,0.52400548696845
27Q090,Reside in temporary housing,14,0.2641509433962264,s,s,35,0.660377358490566
27Q090,Students with Disabilities,32,0.2191780821917808,11,0.07534246575342465,93,0.636986301369863
27Q096,All Students,129,0.4742647058823529,66,0.2426470588235294,40,0.14705882352941177
27Q096,Attend school outside district of residence,s,s,7,1,s,s
27Q096,English Language Learners,16,0.5,s,s,14,0.4375
27Q096,Poverty,108,0.48214285714285715,54,0.24107142857142858,38,0.16964285714285715
27Q096,Reside in temporary housing,s,s,6,0.6666666666666666,s,s
27Q096,Students with Disabilities,10,0.43478260869565216,s,s,s,s
27Q097,All Students,124,0.1768901569186876,16,0.02282453637660485,520,0.7417974322396577
27Q097,Attend school outside district of residence,s,s,s,s,16,0.9411764705882353
27Q097,English Language Learners,29,0.19594594594594594,s,s,105,0.7094594594594594
27Q097,Poverty,111,0.18048780487804877,14,0.022764227642276424,457,0.7430894308943089
27Q097,Reside in temporary housing,s,s,s,s,24,0.8888888888888888
30Q084,English Language Learners,s,s,s,s,13,0.35135135135135137
27Q097,Students with Disabilities,8,0.07079646017699115,s,s,92,0.8141592920353983
27Q100,All Students,439,0.49548532731376976,74,0.0835214446952596,151,0.17042889390519186
27Q100,Attend school outside district of residence,13,0.3939393939393939,7,0.21212121212121213,s,s
27Q100,English Language Learners,17,0.3148148148148148,s,s,28,0.5185185185185185
27Q100,Poverty,439,0.49548532731376976,74,0.0835214446952596,151,0.17042889390519186
27Q100,Reside in temporary housing,s,s,s,s,s,s
27Q100,Students with Disabilities,57,0.36075949367088606,18,0.11392405063291139,42,0.26582278481012656
27Q104,All Students,28,0.04354587869362364,308,0.47900466562986005,266,0.41368584758942456
27Q104,Attend school outside district of residence,s,s,s,s,s,s
27Q104,English Language Learners,s,s,s,s,58,0.7733333333333333
27Q104,Poverty,28,0.04354587869362364,308,0.47900466562986005,266,0.41368584758942456
27Q104,Reside in temporary housing,s,s,37,0.4157303370786517,46,0.5168539325842697
27Q104,Students with Disabilities,s,s,70,0.5223880597014925,59,0.44029850746268656
27Q108,Reside in temporary housing,31,0.3069306930693069,s,s,57,0.5643564356435643
27Q105,All Students,24,0.02823529411764706,557,0.6552941176470588,238,0.28
27Q105,Attend school outside district of residence,s,s,s,s,s,s
27Q105,English Language Learners,s,s,s,s,31,0.7948717948717948
27Q105,Poverty,24,0.02823529411764706,557,0.6552941176470588,238,0.28
27Q105,Reside in temporary housing,s,s,66,0.673469387755102,26,0.2653061224489796
27Q105,Students with Disabilities,6,0.027522935779816515,150,0.6880733944954128,56,0.25688073394495414
27Q106,All Students,s,s,131,0.655,56,0.28
27Q106,Attend school outside district of residence,s,s,s,s,s,s
27Q106,English Language Learners,s,s,s,s,10,0.8333333333333334
27Q106,Poverty,s,s,119,0.6502732240437158,54,0.29508196721311475
27Q106,Reside in temporary housing,s,s,19,0.6129032258064516,8,0.25806451612903225
27Q106,Students with Disabilities,s,s,45,0.6521739130434783,24,0.34782608695652173
27Q108,All Students,666,0.47301136363636365,97,0.06889204545454546,558,0.3963068181818182
27Q108,Poverty,562,0.4766751484308736,75,0.06361323155216285,478,0.40542832909245125
27Q254,English Language Learners,17,0.24285714285714285,s,s,48,0.6857142857142857
27Q108,Students with Disabilities,64,0.31527093596059114,16,0.07881773399014778,110,0.541871921182266
27Q114,All Students,s,s,16,0.025,56,0.0875
27Q114,Attend school outside district of residence,s,s,s,s,s,s
27Q114,English Language Learners,s,s,s,s,s,s
27Q114,Poverty,s,s,12,0.08571428571428572,31,0.22142857142857142
27Q114,Reside in temporary housing,s,s,s,s,6,0.5
27Q114,Students with Disabilities,s,s,9,0.06,16,0.10666666666666667
27Q123,All Students,74,0.11455108359133127,402,0.6222910216718266,120,0.18575851393188855
27Q123,Attend school outside district of residence,s,s,42,0.7636363636363637,8,0.14545454545454545
27Q123,English Language Learners,s,s,s,s,21,0.6774193548387096
27Q254,Reside in temporary housing,s,s,s,s,28,0.8484848484848485
27Q123,Poverty,65,0.10833333333333334,375,0.625,118,0.19666666666666666
27Q123,Reside in temporary housing,s,s,41,0.7592592592592593,7,0.12962962962962962
27Q123,Students with Disabilities,s,s,80,0.6837606837606838,22,0.18803418803418803
27Q282,English Language Learners,s,s,s,s,14,0.7368421052631579
27Q124,All Students,635,0.4926299456943367,283,0.2195500387897595,285,0.22110162916989914
27Q124,Attend school outside district of residence,13,0.3333333333333333,11,0.28205128205128205,14,0.358974358974359
27Q124,English Language Learners,38,0.5352112676056338,s,s,31,0.43661971830985913
27Q124,Poverty,635,0.4926299456943367,283,0.2195500387897595,285,0.22110162916989914
27Q124,Reside in temporary housing,20,0.29850746268656714,15,0.22388059701492538,28,0.417910447761194
27Q124,Students with Disabilities,45,0.27439024390243905,49,0.29878048780487804,53,0.3231707317073171
27Q137,All Students,1015,0.5378908320084791,95,0.050344462109167994,605,0.32061473237943827
27Q137,Attend school outside district of residence,31,0.5166666666666667,s,s,10,0.16666666666666666
27Q137,English Language Learners,71,0.4303030303030303,s,s,81,0.4909090909090909
27Q137,Poverty,1015,0.5378908320084791,95,0.050344462109167994,605,0.32061473237943827
27Q137,Reside in temporary housing,18,0.3673469387755102,6,0.12244897959183673,23,0.46938775510204084
27Q137,Students with Disabilities,94,0.3533834586466165,23,0.08646616541353383,125,0.4699248120300752
27Q146,All Students,19,0.027777777777777776,12,0.017543859649122806,238,0.347953216374269
27Q146,Attend school outside district of residence,s,s,s,s,s,s
27Q146,English Language Learners,s,s,s,s,11,0.7857142857142857
27Q146,Poverty,12,0.03625377643504532,8,0.02416918429003021,145,0.4380664652567976
27Q146,Reside in temporary housing,s,s,s,s,7,0.6363636363636364
27Q146,Students with Disabilities,s,s,s,s,42,0.3
27Q155,All Students,162,0.3188976377952756,137,0.26968503937007876,99,0.19488188976377951
27Q155,Attend school outside district of residence,s,s,s,s,s,s
27Q155,English Language Learners,9,0.24324324324324326,s,s,23,0.6216216216216216
27Q155,Poverty,154,0.32150313152400833,126,0.2630480167014614,93,0.1941544885177453
27Q155,Reside in temporary housing,s,s,s,s,s,s
27Q155,Students with Disabilities,21,0.3230769230769231,18,0.27692307692307694,16,0.24615384615384617
27Q183,All Students,14,0.02464788732394366,303,0.5334507042253521,190,0.3345070422535211
27Q183,Attend school outside district of residence,s,s,8,0.8,s,s
27Q183,English Language Learners,s,s,s,s,19,0.76
27Q183,Poverty,11,0.022357723577235773,259,0.5264227642276422,170,0.34552845528455284
27Q183,Reside in temporary housing,s,s,33,0.6346153846153846,17,0.3269230769230769
27Q183,Students with Disabilities,s,s,92,0.5380116959064327,64,0.3742690058479532
27Q197,All Students,s,s,275,0.5339805825242718,206,0.4
27Q197,Attend school outside district of residence,s,s,8,0.8,s,s
27Q197,English Language Learners,s,s,s,s,93,0.8942307692307693
27Q197,Poverty,s,s,241,0.5273522975929978,185,0.4048140043763676
27Q197,Reside in temporary housing,s,s,34,0.7906976744186046,8,0.18604651162790697
27Q197,Students with Disabilities,s,s,65,0.5508474576271186,49,0.4152542372881356
27Q202,All Students,363,0.3408450704225352,76,0.07136150234741784,511,0.47981220657276996
27Q202,Attend school outside district of residence,15,0.2830188679245283,7,0.1320754716981132,27,0.5094339622641509
27Q202,English Language Learners,33,0.39285714285714285,s,s,45,0.5357142857142857
27Q202,Poverty,363,0.3408450704225352,76,0.07136150234741784,511,0.47981220657276996
27Q202,Reside in temporary housing,19,0.35185185185185186,12,0.2222222222222222,22,0.4074074074074074
27Q202,Students with Disabilities,23,0.13529411764705881,s,s,100,0.5882352941176471
27Q207,All Students,17,0.02564102564102564,11,0.016591251885369532,123,0.18552036199095023
27Q207,Attend school outside district of residence,s,s,s,s,s,s
27Q207,English Language Learners,s,s,s,s,s,s
27Q207,Poverty,7,0.026717557251908396,6,0.022900763358778626,61,0.23282442748091603
27Q207,Reside in temporary housing,s,s,s,s,s,s
27Q207,Students with Disabilities,s,s,6,0.04225352112676056,30,0.2112676056338028
27Q210,All Students,521,0.2796564680622652,115,0.06172839506172839,1142,0.6129898013955984
27Q210,Attend school outside district of residence,21,0.2727272727272727,13,0.16883116883116883,41,0.5324675324675324
27Q210,English Language Learners,67,0.27459016393442626,s,s,172,0.7049180327868853
27Q210,Poverty,521,0.2796564680622652,115,0.06172839506172839,1142,0.6129898013955984
27Q210,Reside in temporary housing,12,0.16216216216216217,s,s,54,0.7297297297297297
27Q210,Students with Disabilities,39,0.12,26,0.08,241,0.7415384615384616
27Q223,All Students,s,s,385,0.6672443674176777,93,0.1611785095320624
27Q223,Attend school outside district of residence,s,s,15,0.7142857142857143,s,s
27Q223,English Language Learners,s,s,s,s,20,0.7407407407407407
27Q254,Students with Disabilities,s,s,s,s,68,0.8395061728395061
27Q223,Poverty,s,s,351,0.6737044145873321,80,0.15355086372360843
27Q223,Reside in temporary housing,s,s,33,0.8048780487804879,s,s
27Q223,Students with Disabilities,s,s,85,0.7456140350877193,15,0.13157894736842105
27Q226,All Students,223,0.24030172413793102,362,0.3900862068965517,146,0.15732758620689655
27Q226,Attend school outside district of residence,8,0.17391304347826086,22,0.4782608695652174,s,s
27Q226,English Language Learners,10,0.18518518518518517,s,s,36,0.6666666666666666
27Q226,Poverty,223,0.24030172413793102,362,0.3900862068965517,146,0.15732758620689655
27Q226,Reside in temporary housing,s,s,19,0.7037037037037037,s,s
27Q226,Students with Disabilities,30,0.16759776536312848,83,0.46368715083798884,36,0.2011173184357542
27Q317,Attend school outside district of residence,s,s,s,s,s,s
27Q232,All Students,115,0.109628217349857,95,0.0905624404194471,429,0.40896091515729266
27Q232,Attend school outside district of residence,s,s,9,0.2647058823529412,19,0.5588235294117647
27Q232,English Language Learners,s,s,s,s,20,0.5882352941176471
27Q232,Poverty,73,0.12457337883959044,64,0.10921501706484642,260,0.44368600682593856
27Q232,Reside in temporary housing,s,s,s,s,9,0.6
27Q232,Students with Disabilities,s,s,21,0.11864406779661017,71,0.4011299435028249
27Q253,All Students,11,0.020637898686679174,192,0.3602251407129456,306,0.574108818011257
27Q253,Attend school outside district of residence,s,s,s,s,s,s
27Q253,English Language Learners,s,s,s,s,140,0.9090909090909091
27Q253,Poverty,10,0.02012072434607646,177,0.3561368209255533,286,0.5754527162977867
27Q253,Reside in temporary housing,s,s,21,0.3088235294117647,44,0.6470588235294118
27Q253,Students with Disabilities,s,s,39,0.3611111111111111,65,0.6018518518518519
27Q254,All Students,78,0.12302839116719243,34,0.05362776025236593,472,0.7444794952681388
27Q254,Attend school outside district of residence,s,s,s,s,12,0.75
27Q254,Poverty,61,0.11867704280155641,s,s,393,0.7645914396887159
27Q262,All Students,s,s,117,0.49159663865546216,66,0.2773109243697479
27Q262,Attend school outside district of residence,s,s,6,0.8571428571428571,s,s
27Q262,English Language Learners,s,s,s,s,s,s
27Q262,Poverty,s,s,117,0.49159663865546216,66,0.2773109243697479
27Q262,Reside in temporary housing,s,s,s,s,s,s
27Q262,Students with Disabilities,s,s,18,0.5,12,0.3333333333333333
27Q273,All Students,51,0.1574074074074074,28,0.08641975308641975,222,0.6851851851851852
27Q273,Attend school outside district of residence,s,s,s,s,7,0.6363636363636364
27Q273,English Language Learners,s,s,s,s,35,0.875
27Q273,Poverty,47,0.1501597444089457,27,0.08626198083067092,218,0.6964856230031949
27Q273,Reside in temporary housing,s,s,s,s,s,s
27Q273,Students with Disabilities,s,s,s,s,40,0.7843137254901961
27Q282,All Students,14,0.05384615384615385,147,0.5653846153846154,92,0.35384615384615387
27Q282,Attend school outside district of residence,s,s,8,0.8,s,s
27Q282,Poverty,14,0.05384615384615385,147,0.5653846153846154,92,0.35384615384615387
27Q282,Reside in temporary housing,s,s,s,s,s,s
27Q282,Students with Disabilities,s,s,19,0.6785714285714286,8,0.2857142857142857
27Q297,All Students,85,0.24495677233429394,156,0.4495677233429395,72,0.207492795389049
27Q297,Attend school outside district of residence,s,s,s,s,s,s
27Q297,English Language Learners,s,s,s,s,8,0.5333333333333333
27Q297,Poverty,85,0.24495677233429394,156,0.4495677233429395,72,0.207492795389049
27Q297,Reside in temporary housing,s,s,6,0.5454545454545454,s,s
27Q297,Students with Disabilities,13,0.18055555555555555,35,0.4861111111111111,17,0.2361111111111111
27Q306,All Students,73,0.17136150234741784,20,0.046948356807511735,289,0.6784037558685446
27Q306,Attend school outside district of residence,s,s,s,s,17,0.7391304347826086
27Q306,English Language Learners,11,0.1864406779661017,s,s,45,0.7627118644067796
27Q306,Poverty,63,0.17647058823529413,17,0.047619047619047616,242,0.6778711484593838
27Q306,Reside in temporary housing,s,s,s,s,17,0.68
27Q306,Students with Disabilities,9,0.10975609756097561,6,0.07317073170731707,54,0.6585365853658537
27Q309,All Students,22,0.0990990990990991,88,0.3963963963963964,93,0.4189189189189189
27Q309,Attend school outside district of residence,s,s,s,s,s,s
27Q309,English Language Learners,s,s,s,s,29,0.6304347826086957
27Q309,Poverty,19,0.10795454545454546,69,0.39204545454545453,73,0.4147727272727273
27Q309,Reside in temporary housing,s,s,8,0.47058823529411764,6,0.35294117647058826
27Q309,Students with Disabilities,s,s,13,0.4642857142857143,14,0.5
27Q316,All Students,26,0.18439716312056736,15,0.10638297872340426,68,0.48226950354609927
27Q316,Attend school outside district of residence,s,s,s,s,7,0.5
27Q323,Reside in temporary housing,s,s,s,s,s,s
27Q316,English Language Learners,s,s,s,s,12,0.631578947368421
27Q316,Poverty,19,0.1919191919191919,13,0.13131313131313133,49,0.494949494949495
27Q316,Students with Disabilities,s,s,s,s,6,0.375
27Q317,All Students,16,0.03669724770642202,109,0.25,201,0.4610091743119266
27Q317,Poverty,13,0.03724928366762178,93,0.2664756446991404,173,0.49570200573065903
27Q317,Reside in temporary housing,s,s,16,0.36363636363636365,21,0.4772727272727273
27Q317,Students with Disabilities,s,s,34,0.3953488372093023,25,0.29069767441860467
27Q318,All Students,s,s,122,0.547085201793722,75,0.336322869955157
27Q318,Attend school outside district of residence,s,s,s,s,s,s
27Q318,English Language Learners,s,s,s,s,12,0.631578947368421
29Q035,Attend school outside district of residence,s,s,s,s,s,s
27Q318,Poverty,s,s,122,0.547085201793722,75,0.336322869955157
27Q318,Reside in temporary housing,s,s,14,0.6363636363636364,6,0.2727272727272727
27Q318,Students with Disabilities,s,s,45,0.5769230769230769,22,0.28205128205128205
27Q319,All Students,s,s,196,0.6384364820846905,102,0.3322475570032573
27Q319,Attend school outside district of residence,s,s,s,s,s,s
27Q319,English Language Learners,s,s,10,0.1724137931034483,47,0.8103448275862069
27Q319,Poverty,s,s,196,0.6384364820846905,102,0.3322475570032573
27Q319,Students with Disabilities,s,s,50,0.704225352112676,16,0.22535211267605634
27Q323,All Students,156,0.20580474934036938,122,0.16094986807387862,128,0.16886543535620052
27Q323,Attend school outside district of residence,22,0.2,18,0.16363636363636364,s,s
27Q323,Poverty,106,0.3281733746130031,79,0.24458204334365324,76,0.23529411764705882
27Q323,Students with Disabilities,s,s,6,0.12244897959183673,12,0.24489795918367346
27Q333,All Students,21,0.04516129032258064,320,0.6881720430107527,86,0.18494623655913978
27Q333,Attend school outside district of residence,s,s,7,0.5833333333333334,s,s
27Q333,Poverty,18,0.05325443786982249,220,0.650887573964497,69,0.20414201183431951
27Q333,Reside in temporary housing,s,s,7,1,s,s
27Q333,Students with Disabilities,s,s,23,0.7666666666666667,s,s
27Q362,All Students,8,0.01639344262295082,201,0.41188524590163933,268,0.5491803278688525
27Q362,Attend school outside district of residence,s,s,s,s,s,s
27Q362,English Language Learners,s,s,s,s,99,0.9166666666666666
27Q362,Poverty,7,0.015909090909090907,181,0.4113636363636364,244,0.5545454545454546
27Q362,Reside in temporary housing,s,s,29,0.5471698113207547,23,0.4339622641509434
27Q362,Students with Disabilities,s,s,52,0.5252525252525253,46,0.46464646464646464
28Q284,Students with Disabilities,6,0.2222222222222222,10,0.37037037037037035,s,s
28Q008,All Students,44,0.11891891891891893,205,0.5540540540540541,79,0.21351351351351353
28Q008,Attend school outside district of residence,s,s,25,0.6944444444444444,s,s
28Q008,English Language Learners,9,0.1875,6,0.125,30,0.625
28Q008,Poverty,44,0.11891891891891893,205,0.5540540540540541,79,0.21351351351351353
28Q008,Reside in temporary housing,s,s,26,0.6341463414634146,9,0.21951219512195122
28Q008,Students with Disabilities,8,0.08,66,0.66,19,0.19
28Q040,All Students,56,0.11089108910891089,303,0.6,112,0.22178217821782178
28Q040,Attend school outside district of residence,s,s,31,0.7380952380952381,6,0.14285714285714285
28Q040,English Language Learners,10,0.35714285714285715,s,s,15,0.5357142857142857
28Q040,Poverty,51,0.10714285714285714,287,0.6029411764705882,108,0.226890756302521
28Q082,Attend school outside district of residence,s,s,7,0.1891891891891892,23,0.6216216216216216
28Q040,Reside in temporary housing,7,0.10144927536231885,53,0.7681159420289855,7,0.10144927536231885
28Q040,Students with Disabilities,s,s,87,0.7372881355932204,22,0.1864406779661017
28Q048,All Students,67,0.122040072859745,361,0.6575591985428051,95,0.17304189435336975
28Q048,Attend school outside district of residence,s,s,29,0.7837837837837838,6,0.16216216216216217
28Q048,English Language Learners,17,0.425,10,0.25,13,0.325
28Q048,Poverty,52,0.1137855579868709,298,0.6520787746170679,84,0.1838074398249453
28Q048,Reside in temporary housing,7,0.08641975308641975,51,0.6296296296296297,19,0.2345679012345679
28Q048,Students with Disabilities,10,0.07194244604316546,93,0.6690647482014388,32,0.2302158273381295
28Q050,All Students,135,0.18493150684931506,165,0.22602739726027396,330,0.4520547945205479
28Q050,Attend school outside district of residence,s,s,14,0.34146341463414637,13,0.3170731707317073
28Q050,English Language Learners,24,0.21238938053097345,s,s,86,0.7610619469026548
28Q050,Poverty,114,0.17565485362095531,145,0.22342064714946072,303,0.46687211093990755
28Q050,Reside in temporary housing,s,s,14,0.21875,27,0.421875
28Q050,Students with Disabilities,s,s,48,0.3582089552238806,62,0.4626865671641791
28Q054,All Students,199,0.3395904436860068,52,0.08873720136518772,295,0.5034129692832765
28Q054,Attend school outside district of residence,6,0.25,s,s,16,0.6666666666666666
28Q054,English Language Learners,44,0.2913907284768212,s,s,101,0.6688741721854304
28Q054,Poverty,199,0.3395904436860068,52,0.08873720136518772,295,0.5034129692832765
28Q054,Reside in temporary housing,17,0.30357142857142855,s,s,29,0.5178571428571429
28Q054,Students with Disabilities,13,0.15476190476190477,9,0.10714285714285714,53,0.6309523809523809
28Q055,All Students,256,0.5389473684210526,44,0.09263157894736843,115,0.24210526315789474
28Q055,Attend school outside district of residence,15,0.6,s,s,s,s
28Q055,English Language Learners,29,0.5272727272727272,s,s,25,0.45454545454545453
28Q055,Poverty,207,0.5280612244897959,36,0.09183673469387756,101,0.2576530612244898
28Q055,Reside in temporary housing,10,0.4166666666666667,s,s,7,0.2916666666666667
28Q055,Students with Disabilities,39,0.45348837209302323,s,s,32,0.37209302325581395
28Q680,Reside in temporary housing,s,s,s,s,s,s
28Q072,All Students,74,0.12231404958677686,435,0.71900826446281,70,0.11570247933884298
28Q072,Attend school outside district of residence,8,0.0625,105,0.8203125,11,0.0859375
28Q072,English Language Learners,8,0.2222222222222222,11,0.3055555555555556,17,0.4722222222222222
28Q072,Poverty,74,0.12231404958677686,435,0.71900826446281,70,0.11570247933884298
28Q072,Reside in temporary housing,8,0.11267605633802817,56,0.7887323943661971,6,0.08450704225352113
28Q072,Students with Disabilities,11,0.07142857142857142,119,0.7727272727272727,18,0.11688311688311688
28Q080,All Students,s,s,436,0.8599605522682445,43,0.08481262327416174
28Q080,Attend school outside district of residence,s,s,72,0.782608695652174,8,0.08695652173913043
28Q080,English Language Learners,s,s,s,s,s,s
28Q080,Poverty,11,0.028132992327365727,325,0.8312020460358056,39,0.09974424552429667
28Q080,Reside in temporary housing,s,s,44,0.7333333333333333,14,0.23333333333333334
28Q080,Students with Disabilities,s,s,92,0.8,15,0.13043478260869565
28Q082,All Students,173,0.2690513219284603,39,0.060653188180404355,410,0.6376360808709176
28Q082,Poverty,173,0.2690513219284603,39,0.060653188180404355,410,0.6376360808709176
28Q082,Reside in temporary housing,9,0.20930232558139536,9,0.20930232558139536,23,0.5348837209302325
28Q082,Students with Disabilities,13,0.14606741573033707,9,0.10112359550561797,65,0.7303370786516854
28Q086,All Students,447,0.4972191323692992,76,0.08453837597330367,308,0.3426028921023359
28Q086,Attend school outside district of residence,12,0.26666666666666666,6,0.13333333333333333,25,0.5555555555555556
28Q086,English Language Learners,147,0.4966216216216216,s,s,123,0.4155405405405405
28Q086,Poverty,447,0.4972191323692992,76,0.08453837597330367,308,0.3426028921023359
28Q086,Reside in temporary housing,27,0.421875,10,0.15625,21,0.328125
28Q086,Students with Disabilities,41,0.271523178807947,20,0.13245033112582782,77,0.5099337748344371
28Q099,All Students,184,0.22009569377990432,54,0.0645933014354067,338,0.4043062200956938
28Q099,Attend school outside district of residence,s,s,s,s,16,0.4
28Q099,English Language Learners,32,0.3595505617977528,s,s,41,0.4606741573033708
28Q099,Poverty,128,0.22898032200357782,32,0.057245080500894455,260,0.46511627906976744
28Q099,Reside in temporary housing,13,0.2,s,s,32,0.49230769230769234
28Q099,Students with Disabilities,22,0.1375,s,s,80,0.5
28Q101,All Students,178,0.2894308943089431,19,0.030894308943089432,93,0.15121951219512195
28Q101,Attend school outside district of residence,s,s,s,s,7,0.3684210526315789
28Q101,English Language Learners,16,0.5517241379310345,s,s,s,s
28Q101,Poverty,34,0.3238095238095238,s,s,15,0.14285714285714285
28Q101,Reside in temporary housing,s,s,s,s,s,s
28Q101,Students with Disabilities,11,0.18333333333333332,s,s,8,0.13333333333333333
